system_id,parent_org_id,canonical_name,division,level,state,state_abbr,normalized_name,aliases,verified,source
"royal-intl-miss-ca-main","royal-intl-miss","California Royal International Miss","","State","California","CA","california royal international miss","California Royal International Miss|California Royal International Miss Pageant|California Royal International Miss Organization|CA Royal International Miss|California RIM|RIM California","false","generated"
"royal-intl-miss-co-main","royal-intl-miss","Colorado Royal International Miss","","State","Colorado","CO","colorado royal international miss","Colorado Royal International Miss|Colorado Royal International Miss Pageant|Colorado Royal International Miss Organization|CO Royal International Miss|Colorado RIM|RIM Colorado","false","generated"
"royal-intl-miss-ct-main","royal-intl-miss","Connecticut Royal International Miss","","State","Connecticut","CT","connecticut royal international miss","Connecticut Royal International Miss|Connecticut Royal International Miss Pageant|Connecticut Royal International Miss Organization|CT Royal International Miss|Connecticut RIM|RIM Connecticut","false","generated"
"royal-intl-miss-de-main","royal-intl-miss","Delaware Royal International Miss","","State","Delaware","DE","delaware royal international miss","Delaware Royal International Miss|Delaware Royal International Miss Pageant|Delaware Royal International Miss Organization|DE Royal International Miss|Delaware RIM|RIM Delaware","false","generated"
"royal-intl-miss-fl-main","royal-intl-miss","Florida Royal International Miss","","State","Florida","FL","florida royal international miss","Florida Royal International Miss|Florida Royal International Miss Pageant|Florida Royal International Miss Organization|FL Royal International Miss|Florida RIM|RIM Florida","false","generated"
"royal-intl-miss-ga-main","royal-intl-miss","Georgia Royal International Miss","","State","Georgia","GA","georgia royal international miss","Georgia Royal International Miss|Georgia Royal International Miss Pageant|Georgia Royal International Miss Organization|GA Royal International Miss|Georgia RIM|RIM Georgia","false","generated"
"royal-intl-miss-hi-main","royal-intl-miss","Hawaii Royal International Miss","","State","Hawaii","HI","hawaii royal international miss","Hawaii Royal International Miss|Hawaii Royal International Miss Pageant|Hawaii Royal International Miss Organization|HI Royal International Miss|Hawaii RIM|RIM Hawaii","false","generated"
"royal-intl-miss-id-main","royal-intl-miss","Idaho Royal International Miss","","State","Idaho","ID","idaho royal international miss","Idaho Royal International Miss|Idaho Royal International Miss Pageant|Idaho Royal International Miss Organization|ID Royal International Miss|Idaho RIM|RIM Idaho","false","generated"
"royal-intl-miss-il-main","royal-intl-miss","Illinois Royal International Miss","","State","Illinois","IL","illinois royal international miss","Illinois Royal International Miss|Illinois Royal International Miss Pageant|Illinois Royal International Miss Organization|IL Royal International Miss|Illinois RIM|RIM Illinois","false","generated"
"royal-intl-miss-in-main","royal-intl-miss","Indiana Royal International Miss","","State","Indiana","IN","indiana royal international miss","Indiana Royal International Miss|Indiana Royal International Miss Pageant|Indiana Royal International Miss Organization|IN Royal International Miss|Indiana RIM|RIM Indiana","false","generated"
"royal-intl-miss-ia-main","royal-intl-miss","Iowa Royal International Miss","","State","Iowa","IA","iowa royal international miss","Iowa Royal International Miss|Iowa Royal International Miss Pageant|Iowa Royal International Miss Organization|IA Royal International Miss|Iowa RIM|RIM Iowa","false","generated"
"royal-intl-miss-ks-main","royal-intl-miss","Kansas Royal International Miss","","State","Kansas","KS","kansas royal international miss","Kansas Royal International Miss|Kansas Royal International Miss Pageant|Kansas Royal International Miss Organization|KS Royal International Miss|Kansas RIM|RIM Kansas","false","generated"
"royal-intl-miss-ky-main","royal-intl-miss","Kentucky Royal International Miss","","State","Kentucky","KY","kentucky royal international miss","Kentucky Royal International Miss|Kentucky Royal International Miss Pageant|Kentucky Royal International Miss Organization|KY Royal International Miss|Kentucky RIM|RIM Kentucky","false","generated"
"royal-intl-miss-la-main","royal-intl-miss","Louisiana Royal International Miss","","State","Louisiana","LA","louisiana royal international miss","Louisiana Royal International Miss|Louisiana Royal International Miss Pageant|Louisiana Royal International Miss Organization|LA Royal International Miss|Louisiana RIM|RIM Louisiana","false","generated"
"royal-intl-miss-me-main","royal-intl-miss","Maine Royal International Miss","","State","Maine","ME","maine royal international miss","Maine Royal International Miss|Maine Royal International Miss Pageant|Maine Royal International Miss Organization|ME Royal International Miss|Maine RIM|RIM Maine","false","generated"
"royal-intl-miss-md-main","royal-intl-miss","Maryland Royal International Miss","","State","Maryland","MD","maryland royal international miss","Maryland Royal International Miss|Maryland Royal International Miss Pageant|Maryland Royal International Miss Organization|MD Royal International Miss|Maryland RIM|RIM Maryland","false","generated"
"royal-intl-miss-ma-main","royal-intl-miss","Massachusetts Royal International Miss","","State","Massachusetts","MA","massachusetts royal international miss","Massachusetts Royal International Miss|Massachusetts Royal International Miss Pageant|Massachusetts Royal International Miss Organization|MA Royal International Miss|Massachusetts RIM|RIM Massachusetts","false","generated"
"royal-intl-miss-mi-main","royal-intl-miss","Michigan Royal International Miss","","State","Michigan","MI","michigan royal international miss","Michigan Royal International Miss|Michigan Royal International Miss Pageant|Michigan Royal International Miss Organization|MI Royal International Miss|Michigan RIM|RIM Michigan","false","generated"
"royal-intl-miss-mn-main","royal-intl-miss","Minnesota Royal International Miss","","State","Minnesota","MN","minnesota royal international miss","Minnesota Royal International Miss|Minnesota Royal International Miss Pageant|Minnesota Royal International Miss Organization|MN Royal International Miss|Minnesota RIM|RIM Minnesota","false","generated"
"royal-intl-miss-ms-main","royal-intl-miss","Mississippi Royal International Miss","","State","Mississippi","MS","mississippi royal international miss","Mississippi Royal International Miss|Mississippi Royal International Miss Pageant|Mississippi Royal International Miss Organization|MS Royal International Miss|Mississippi RIM|RIM Mississippi","false","generated"
"royal-intl-miss-mo-main","royal-intl-miss","Missouri Royal International Miss","","State","Missouri","MO","missouri royal international miss","Missouri Royal International Miss|Missouri Royal International Miss Pageant|Missouri Royal International Miss Organization|MO Royal International Miss|Missouri RIM|RIM Missouri","false","generated"
"royal-intl-miss-mt-main","royal-intl-miss","Montana Royal International Miss","","State","Montana","MT","montana royal international miss","Montana Royal International Miss|Montana Royal International Miss Pageant|Montana Royal International Miss Organization|MT Royal International Miss|Montana RIM|RIM Montana","false","generated"
"royal-intl-miss-ne-main","royal-intl-miss","Nebraska Royal International Miss","","State","Nebraska","NE","nebraska royal international miss","Nebraska Royal International Miss|Nebraska Royal International Miss Pageant|Nebraska Royal International Miss Organization|NE Royal International Miss|Nebraska RIM|RIM Nebraska","false","generated"
"royal-intl-miss-nv-main","royal-intl-miss","Nevada Royal International Miss","","State","Nevada","NV","nevada royal international miss","Nevada Royal International Miss|Nevada Royal International Miss Pageant|Nevada Royal International Miss Organization|NV Royal International Miss|Nevada RIM|RIM Nevada","false","generated"
"royal-intl-miss-nh-main","royal-intl-miss","New Hampshire Royal International Miss","","State","New Hampshire","NH","new hampshire royal international miss","New Hampshire Royal International Miss|New Hampshire Royal International Miss Pageant|New Hampshire Royal International Miss Organization|NH Royal International Miss|New Hampshire RIM|RIM New Hampshire","false","generated"
"royal-intl-miss-nj-main","royal-intl-miss","New Jersey Royal International Miss","","State","New Jersey","NJ","new jersey royal international miss","New Jersey Royal International Miss|New Jersey Royal International Miss Pageant|New Jersey Royal International Miss Organization|NJ Royal International Miss|New Jersey RIM|RIM New Jersey","false","generated"
"royal-intl-miss-nm-main","royal-intl-miss","New Mexico Royal International Miss","","State","New Mexico","NM","new mexico royal international miss","New Mexico Royal International Miss|New Mexico Royal International Miss Pageant|New Mexico Royal International Miss Organization|NM Royal International Miss|New Mexico RIM|RIM New Mexico","false","generated"
"royal-intl-miss-ny-main","royal-intl-miss","New York Royal International Miss","","State","New York","NY","new york royal international miss","New York Royal International Miss|New York Royal International Miss Pageant|New York Royal International Miss Organization|NY Royal International Miss|New York RIM|RIM New York","false","generated"
"royal-intl-miss-nc-main","royal-intl-miss","North Carolina Royal International Miss","","State","North Carolina","NC","north carolina royal international miss","North Carolina Royal International Miss|North Carolina Royal International Miss Pageant|North Carolina Royal International Miss Organization|NC Royal International Miss|North Carolina RIM|RIM North Carolina","false","generated"
"royal-intl-miss-nd-main","royal-intl-miss","North Dakota Royal International Miss","","State","North Dakota","ND","north dakota royal international miss","North Dakota Royal International Miss|North Dakota Royal International Miss Pageant|North Dakota Royal International Miss Organization|ND Royal International Miss|North Dakota RIM|RIM North Dakota","false","generated"
"royal-intl-miss-oh-main","royal-intl-miss","Ohio Royal International Miss","","State","Ohio","OH","ohio royal international miss","Ohio Royal International Miss|Ohio Royal International Miss Pageant|Ohio Royal International Miss Organization|OH Royal International Miss|Ohio RIM|RIM Ohio","false","generated"
"royal-intl-miss-ok-main","royal-intl-miss","Oklahoma Royal International Miss","","State","Oklahoma","OK","oklahoma royal international miss","Oklahoma Royal International Miss|Oklahoma Royal International Miss Pageant|Oklahoma Royal International Miss Organization|OK Royal International Miss|Oklahoma RIM|RIM Oklahoma","false","generated"
"royal-intl-miss-or-main","royal-intl-miss","Oregon Royal International Miss","","State","Oregon","OR","oregon royal international miss","Oregon Royal International Miss|Oregon Royal International Miss Pageant|Oregon Royal International Miss Organization|OR Royal International Miss|Oregon RIM|RIM Oregon","false","generated"
"royal-intl-miss-pa-main","royal-intl-miss","Pennsylvania Royal International Miss","","State","Pennsylvania","PA","pennsylvania royal international miss","Pennsylvania Royal International Miss|Pennsylvania Royal International Miss Pageant|Pennsylvania Royal International Miss Organization|PA Royal International Miss|Pennsylvania RIM|RIM Pennsylvania","false","generated"
"royal-intl-miss-ri-main","royal-intl-miss","Rhode Island Royal International Miss","","State","Rhode Island","RI","rhode island royal international miss","Rhode Island Royal International Miss|Rhode Island Royal International Miss Pageant|Rhode Island Royal International Miss Organization|RI Royal International Miss|Rhode Island RIM|RIM Rhode Island","false","generated"
"royal-intl-miss-sc-main","royal-intl-miss","South Carolina Royal International Miss","","State","South Carolina","SC","south carolina royal international miss","South Carolina Royal International Miss|South Carolina Royal International Miss Pageant|South Carolina Royal International Miss Organization|SC Royal International Miss|South Carolina RIM|RIM South Carolina","false","generated"
"royal-intl-miss-sd-main","royal-intl-miss","South Dakota Royal International Miss","","State","South Dakota","SD","south dakota royal international miss","South Dakota Royal International Miss|South Dakota Royal International Miss Pageant|South Dakota Royal International Miss Organization|SD Royal International Miss|South Dakota RIM|RIM South Dakota","false","generated"
"royal-intl-miss-tn-main","royal-intl-miss","Tennessee Royal International Miss","","State","Tennessee","TN","tennessee royal international miss","Tennessee Royal International Miss|Tennessee Royal International Miss Pageant|Tennessee Royal International Miss Organization|TN Royal International Miss|Tennessee RIM|RIM Tennessee","false","generated"
"royal-intl-miss-tx-main","royal-intl-miss","Texas Royal International Miss","","State","Texas","TX","texas royal international miss","Texas Royal International Miss|Texas Royal International Miss Pageant|Texas Royal International Miss Organization|TX Royal International Miss|Texas RIM|RIM Texas","false","generated"
"royal-intl-miss-ut-main","royal-intl-miss","Utah Royal International Miss","","State","Utah","UT","utah royal international miss","Utah Royal International Miss|Utah Royal International Miss Pageant|Utah Royal International Miss Organization|UT Royal International Miss|Utah RIM|RIM Utah","false","generated"
"royal-intl-miss-vt-main","royal-intl-miss","Vermont Royal International Miss","","State","Vermont","VT","vermont royal international miss","Vermont Royal International Miss|Vermont Royal International Miss Pageant|Vermont Royal International Miss Organization|VT Royal International Miss|Vermont RIM|RIM Vermont","false","generated"
"royal-intl-miss-va-main","royal-intl-miss","Virginia Royal International Miss","","State","Virginia","VA","virginia royal international miss","Virginia Royal International Miss|Virginia Royal International Miss Pageant|Virginia Royal International Miss Organization|VA Royal International Miss|Virginia RIM|RIM Virginia","false","generated"
"royal-intl-miss-wa-main","royal-intl-miss","Washington Royal International Miss","","State","Washington","WA","washington royal international miss","Washington Royal International Miss|Washington Royal International Miss Pageant|Washington Royal International Miss Organization|WA Royal International Miss|Washington RIM|RIM Washington","false","generated"
"royal-intl-miss-wv-main","royal-intl-miss","West Virginia Royal International Miss","","State","West Virginia","WV","west virginia royal international miss","West Virginia Royal International Miss|West Virginia Royal International Miss Pageant|West Virginia Royal International Miss Organization|WV Royal International Miss|West Virginia RIM|RIM West Virginia","false","generated"
"royal-intl-miss-wi-main","royal-intl-miss","Wisconsin Royal International Miss","","State","Wisconsin","WI","wisconsin royal international miss","Wisconsin Royal International Miss|Wisconsin Royal International Miss Pageant|Wisconsin Royal International Miss Organization|WI Royal International Miss|Wisconsin RIM|RIM Wisconsin","false","generated"
"royal-intl-miss-wy-main","royal-intl-miss","Wyoming Royal International Miss","","State","Wyoming","WY","wyoming royal international miss","Wyoming Royal International Miss|Wyoming Royal International Miss Pageant|Wyoming Royal International Miss Organization|WY Royal International Miss|Wyoming RIM|RIM Wyoming","false","generated"
"royal-intl-miss-dc-main","royal-intl-miss","District of Columbia Royal International Miss","","State","District of Columbia","DC","district of columbia royal international miss","District of Columbia Royal International Miss|District of Columbia Royal International Miss Pageant|District of Columbia Royal International Miss Organization|DC Royal International Miss|District of Columbia RIM|RIM District of Columbia","false","generated"
"royal-intl-miss-pr-main","royal-intl-miss","Puerto Rico Royal International Miss","","State","Puerto Rico","PR","puerto rico royal international miss","Puerto Rico Royal International Miss|Puerto Rico Royal International Miss Pageant|Puerto Rico Royal International Miss Organization|PR Royal International Miss|Puerto Rico RIM|RIM Puerto Rico","false","generated"
"american-coed-al-main","american-coed","Miss Alabama American Coed","","State","Alabama","AL","miss alabama american coed","Miss Alabama American Coed|Miss Alabama American Coed Pageant|Miss Alabama American Coed Organization|Miss AL American Coed|Alabama Miss American Coed|Miss American Coed Alabama|Alabama American Coed","false","generated"
